"color","display_id","icon","id","image","keywords","name","conversion","pini","pini_class","weight"
"#98df8a",NA,"/static/img/icons/sitc/sitc_84.png","84",NA,NA,"Leather",NA,NA,NA,NA
"#98df8a","2110","/static/img/icons/sitc/sitc_84.png","842110",NA,NA,"Hides and skins, excluding furs, raw",NA,NA,NA,NA
"#98df8a","2111","/static/img/icons/sitc/sitc_84.png","842111",NA,NA,"Raw Hides of Bovine and Equine",NA,41.7464,2,4398250901
"#98df8a","2112","/static/img/icons/sitc/sitc_84.png","842112",NA,NA,"Raw Calf Skins","4101",45.0815,3,897720413
"#98df8a","2114","/static/img/icons/sitc/sitc_84.png","842114",NA,NA,"Raw Goat Skins","4103",49.0625,4,15426
"#98df8a","2116","/static/img/icons/sitc/sitc_84.png","842116",NA,NA,"Raw Sheep Skin with Wool","4102",42.5933,3,622421634
"#98df8a","2117","/static/img/icons/sitc/sitc_84.png","842117",NA,NA,"Raw Sheep Skin without Wool",NA,43.9375,3,182533346
"#98df8a","2119","/static/img/icons/sitc/sitc_84.png","842119",NA,NA,"Miscellaneous Hides and Skins","4110",44.5621,3,643511051
"#98df8a","2919","/static/img/icons/sitc/sitc_84.png","842919",NA,"human hair, hair, gut, bladders, stomachs, skins, feathers, sponges, ambergris, civet, musk","Miscellaneous Animal Origin Materials","0511",45.0051,3,7591033504
"#98df8a","6110","/static/img/icons/sitc/sitc_84.png","846110",NA,NA,"Leather",NA,NA,NA,NA
"#98df8a","6113","/static/img/icons/sitc/sitc_84.png","846113",NA,NA,"Calf leather","4104",45.0465,3,NA
"#98df8a","6114","/static/img/icons/sitc/sitc_84.png","846114",NA,"cattle, buffalo, bison, cow, bull, ox, bull, horse, zebra, ass, donkey","Bovine and Equine Leather",NA,45.6651,3,17534109352
"#98df8a","6115","/static/img/icons/sitc/sitc_84.png","846115",NA,NA,"Sheep and Lamb Leather","4105",47.0097,4,1111726548
"#98df8a","6116","/static/img/icons/sitc/sitc_84.png","846116",NA,NA,"Leather of Miscellaneous Animal Hides","4106",47.6935,4,1647341594
"#98df8a","6118","/static/img/icons/sitc/sitc_84.png","846118",NA,"dressed","Finished Leather","4108",45.0411,3,736070469
"#98df8a","6120","/static/img/icons/sitc/sitc_84.png","846120",NA,NA,"Manufactures of leather or of composition leather, nes; etc",NA,NA,NA,NA
"#98df8a","6121","/static/img/icons/sitc/sitc_84.png","846121",NA,NA,"Leather Articles Used in Machinery","4204",46.2246,4,15797
"#98df8a","6129","/static/img/icons/sitc/sitc_84.png","846129",NA,NA,"Miscellaneous Articles of Leather","4205",41.7607,2,3174023683
"#7f7f7f",NA,"/static/img/icons/sitc/sitc_90.png","90",NA,NA,"Not classified",NA,NA,NA,NA
"#7f7f7f","2511","/static/img/icons/sitc/sitc_90.png","902511",NA,"recycling, scrap","Waste Paper","4707",39.646,2,8642171336
"#7f7f7f","2665","/static/img/icons/sitc/sitc_90.png","902665",NA,"acrylic, nylon, polyester","Uncarded Discontinuous Synthetic Fibers","5503",41.4879,2,5478940082
"#7f7f7f","2672","/static/img/icons/sitc/sitc_90.png","902672",NA,NA,"Waste of Man-Made Fibres","5505",42.7055,3,182910882
"#7f7f7f","2820","/static/img/icons/sitc/sitc_90.png","902820",NA,"pig iron, cast iron, steel, alloy","Iron Waste","7204",44.5035,3,25762497689
"#7f7f7f","3220","/static/img/icons/sitc/sitc_90.png","903220",NA,NA,"Coal, lignite and peat",NA,NA,NA,NA
"#7f7f7f","3224","/static/img/icons/sitc/sitc_90.png","903224",NA,NA,"Peat","2703",37.3627,1,1169163862
"#7f7f7f","5723","/static/img/icons/sitc/sitc_90.png","905723",NA,"explosives, fireworks, tnt","Pyrotechnic Articles","3604",41.3354,2,1169796322
"#7f7f7f","5823","/static/img/icons/sitc/sitc_90.png","905823",NA,"alkyds, plates, film, sheets, foil, strip, waste, scrap","Polyesters",NA,40.9968,2,36180078529
"#7f7f7f","5825","/static/img/icons/sitc/sitc_90.png","905825",NA,"varnish, adhesive, abrasion resistance, surfboards, boats","Polyurethanes",NA,37.6316,1,9140450731
"#7f7f7f","5833","/static/img/icons/sitc/sitc_90.png","905833",NA,"cases, containers, clamshells, lids, bottles, trays, tumblers, disposable, cutlery","Polystyrene","3903",39.8264,2,19726910443
"#7f7f7f","5921","/static/img/icons/sitc/sitc_90.png","905921",NA,NA,"Starches","1109",39.2454,2,4948178604
"#7f7f7f","6112","/static/img/icons/sitc/sitc_90.png","906112",NA,NA,"Leather Sheets or Rolls","4111",42.5075,3,205425934
"#7f7f7f","6122","/static/img/icons/sitc/sitc_90.png","906122",NA,"saddle, horse, equestrian, bridle","Saddlery and Harness","4201",46.7608,4,1362292422
"#7f7f7f","6423","/static/img/icons/sitc/sitc_90.png","906423",NA,"accounting books, registers, receipt books, letter pads, memorandum, diaries, binders, folders, file covers, forms, stationery, paper, covers","Notebooks","4820",43.9045,3,4179560458
"#7f7f7f","6591","/static/img/icons/sitc/sitc_90.png","906591",NA,NA,"Linoleum","5904",36.993,1,297578507
"#7f7f7f","6595","/static/img/icons/sitc/sitc_90.png","906595",NA,"carpets, mats","Miscellaneous Man Made Carpets",NA,44.4799,3,8499732752
"#7f7f7f","6613","/static/img/icons/sitc/sitc_90.png","906613",NA,"road, paving, curb, flagstones, pavers, monumental, slate, tiles, marble, alabaster, polished","Worked Building Stone","6801",45.9379,4,15334191405
"#7f7f7f","6635","/static/img/icons/sitc/sitc_90.png","906635",NA,NA,"Mineral Wool","6806",37.1977,1,3715297220
"#7f7f7f","6638","/static/img/icons/sitc/sitc_90.png","906638",NA,NA,"Asbestos Products","6812",44.8024,3,1568567091
"#7f7f7f","6639","/static/img/icons/sitc/sitc_90.png","906639",NA,"wares, laboratory, chemical, industrial","Miscellaneous Ceramic Articles","6909",39.5394,2,6759113101
"#7f7f7f","6651","/static/img/icons/sitc/sitc_90.png","906651",NA,"jars, pots, mason, vaccuum, flasks","Glass Bottles","7012",42.2893,3,8910618075
"#7f7f7f","6658","/static/img/icons/sitc/sitc_90.png","906658",NA,"ornaments, laboratory, hygienic, pharmaceutical, ampoules","Miscellaneous Articles of Glass","7010",40.7022,2,6404476976
"#7f7f7f","6932","/static/img/icons/sitc/sitc_90.png","906932",NA,NA,"Barbed Wire","7313",43.8317,3,196385320
"#7f7f7f","6935","/static/img/icons/sitc/sitc_90.png","906935",NA,"cloth, grill, reinforced fabric","Gauze and Netting","7314",38.4291,1,4174331230
"#7f7f7f","6951","/static/img/icons/sitc/sitc_90.png","906951",NA,"horticulture, forestry, rake, shovel, plow, hoe","Farming Hand Tools","8201",39.7736,2,1235585581
"#7f7f7f","6999","/static/img/icons/sitc/sitc_90.png","906999",NA,"tungsten, molybdenum, tantalum, magnesium, beryllium","Miscellaneous Base Metal Manufactures",NA,39.8002,2,6358107384
"#7f7f7f","7248","/static/img/icons/sitc/sitc_90.png","907248",NA,NA,"Leather Tanning Machinery","8453",39.0353,2,985704908
"#7f7f7f","7853","/static/img/icons/sitc/sitc_90.png","907853",NA,"invalid carriages","Wheelchairs","8714",39.4224,2,16412826218
"#7f7f7f","7912","/static/img/icons/sitc/sitc_90.png","907912",NA,"tenders, coal-car, fuel","Miscellaneous Rail Locomotives","8602",39.665,2,2036177564
"#7f7f7f","8830","/static/img/icons/sitc/sitc_90.png","908830",NA,"exposed","Developed Cinema Film","3706",39.472,2,16575197
"#7f7f7f","8924","/static/img/icons/sitc/sitc_90.png","908924",NA,"greeting cards, stickers","Cards and Decals","4908",40.7968,2,2506304706
"#7f7f7f","8928","/static/img/icons/sitc/sitc_90.png","908928",NA,"paper, paperboard, labels, plans, drawings, architectural, manuscripts, postage, stamps, calendars, music, advertising, catalogues, catalogs","Miscellaneous Printed Matter","4904",36.6766,1,31315206585
"#7f7f7f","8970","/static/img/icons/sitc/sitc_90.png","908970",NA,NA,"Jewellery, gold and other articles of precious metal",NA,NA,NA,NA
"#7f7f7f","8972","/static/img/icons/sitc/sitc_90.png","908972",NA,"fashion, costume, necklace, rings, earings","Imitation Jewellery",NA,41.7567,2,8546992110
"#7f7f7f","8993","/static/img/icons/sitc/sitc_90.png","908993",NA,"Wax","Candles and Matches","3605",40.6931,2,5329775853
"#7f7f7f","8999","/static/img/icons/sitc/sitc_90.png","908999",NA,NA,"Miscellaneous Manufactured Goods","4206",43.4377,3,11046298694
"#7f7f7f","9110","/static/img/icons/sitc/sitc_90.png","909110",NA,NA,"Postal packages",NA,NA,NA,NA
"#7f7f7f","9310","/static/img/icons/sitc/sitc_90.png","909310",NA,"special, other, miscellaneous","Unclassified Transactions",NA,39.6558,2,381170121266
"#7f7f7f","9410","/static/img/icons/sitc/sitc_90.png","909410",NA,"zoo animals, pets, insects","Miscellaneous Live Animals","0106",47.0648,4,1120195076
"#7f7f7f","9610","/static/img/icons/sitc/sitc_90.png","909610",NA,NA,"Non-Gold Coin","7118",41.0635,2,329604190
"#7f7f7f",NA,"/static/img/icons/sitc/sitc_91.png","91",NA,NA,"Not classified",NA,NA,NA,NA
"#c7c7c7",NA,"/static/img/icons/sitc/sitc_xx.png","xx",NA,NA,"Unspecified",NA,NA,NA,NA
"#c7c7c7","0010","/static/img/icons/sitc/sitc_xx.png","xx0010",NA,NA,"Live animals chiefly for food",NA,NA,NA,NA
"#c7c7c7","0110","/static/img/icons/sitc/sitc_xx.png","xx0110",NA,NA,"Meat",NA,NA,NA,NA
